AHR_A	0.00332609809100433
AR_A	0.00299241372842288
ARID2_A	0.00314855510167857
ARID3A_A	0.00267512543919725
ARID5A_A	0.00373227938700287
ARID5B_A	0.00295240584784986
ARNT_A	0.00287131186478159
ARNT2_A	0.00241712729437715
ARNTL_A	0.00258353958290253
ATF1_A	0.00286511872889959
ATF2_A	0.00243452511582626
ATF4_A	0.00303490968593145
ATF5_A	0.00351585475583445
ATF6_A	0.00251686731876528
ATF7_A	0.00336661166550789
ATOH8_A	0.00281158555736854
BACH1_A	0.00257271285443305
BATF3_A	0.0028390140462336
BBX_A	0.00224565294355568
BCL11A_A	0.00317614481820721
BCL6_A	0.00338197028400445
BHLHE40_A	0.00280509877209704
BHLHE41_A	0.00332213940626784
BPTF_A	0.00354497741952747
BRCA1_A	0.0034717366973801
CBFB_A	0.00294430814090737
CDC5L_A	0.00205242679024388
CEBPB_A	0.00285853819081234
CEBPD_A	0.00310182783800015
CEBPG_A	0.00241608529525339
CEBPZ_A	0.00288060326639582
CENPB_A	0.00254996617228181
CIC_A	0.00375306070008257
CLOCK_A	0.00324794413331984
CPEB1_A	0.00187635342531971
CREB1_A	0.00343495212690598
CREB3_A	0.00325561546350915
CREB3L1_A	0.00332492438246786
CREB3L2_A	0.00288797818679833
CREB5_A	0.00347562925891353
CREM_A	0.00253339994190348
CTCF_A	0.00272946127336582
CUX1_A	0.00166040416862572
CXXC1_A	0.00356473490241843
DDIT3_A	0.00357330884148808
DLX1_A	0.00274978654550905
DLX2_A	0.00234269056362412
DNMT1_A	0.00258063486930738
E2F1_A	0.00354072708382813
E2F2_A	0.00239950337764725
E2F3_A	0.00124407521338547
E2F4_A	0.00277977992647376
E2F5_A	0.0037825568924512
E2F6_A	0.00303827355543842
E2F7_A	0.00284014239692407
E2F8_A	0.00277209336406684
E4F1_A	0.00222107189989643
EBF1_A	0.00218888721684359
EGR3_A	0.00281542533255873
ELF1_A	0.00379356043925873
ELF2_A	0.00285230324379182
ELF4_A	0.00299516461392491
ELK1_A	0.00296240786784511
