AHR_A	0.00317558438970255
AR_A	0.0034244839521791
ARID2_A	0.0030700355539487
ARID3A_A	0.00281356439669446
ARID3B_A	0.00197794934506943
ARID5A_A	0.0034609921077912
ARID5B_A	0.00268897661353088
ARNT_A	0.00224457920996983
ARNT2_A	0.00254444855438546
ARNTL_A	0.00343282803606128
ATF1_A	0.00357928421583873
ATF2_A	0.00219616695666062
ATF3_A	0.000976631180752884
ATF4_A	0.00373633544464731
ATF5_A	0.00296653289210735
ATF6_A	0.00189702773140226
ATF7_A	0.00302469583908108
BACH1_A	0.00351106373248802
BATF3_A	0.00239931154672191
BBX_A	0.00160954961023481
BCL11A_A	0.00363110916050074
BCL6_A	0.00268634728201818
BHLHE41_A	0.00336296906025332
BPTF_A	0.00366735058925491
BRCA1_A	0.00338721627927791
CDC5L_A	0.00184085018317259
CEBPB_A	0.00395596942183307
CEBPD_A	0.00237083184685647
CEBPZ_A	0.00281578755576628
CENPB_A	0.00334724722938256
CIC_A	0.00398952179228027
CLOCK_A	0.00288689133469919
CPEB1_A	0.00151069456801984
CREB1_A	0.00429809047406569
CREB3_A	0.00347217901785218
CREB3L1_A	0.0030520892112804
CREB3L2_A	0.00332212397707564
CREB5_A	0.0038646844526698
CREM_A	0.00325058371246027
CTCF_A	0.00256033464780892
CUX1_A	0.00111054174119063
CXXC1_A	0.00384745670285708
DDIT3_A	0.00344221168798488
DLX1_A	0.00208812814846638
DLX2_A	0.00261014996812518
DNMT1_A	0.00386896794220007
E2F1_A	0.00352393004733544
E2F2_A	0.0024088762284789
E2F4_A	0.00356042819458663
E2F5_A	0.00321061712848123
E2F6_A	0.00303382503243828
E2F7_A	0.00315261383746012
E2F8_A	0.00341594709715932
E4F1_A	0.00257205180131921
EBF1_A	0.00214545225693418
EGR1_A	0.001448891717198
EGR3_A	0.00308728203250572
ELF4_A	0.00343265493433734
ELK1_A	0.0033852782914862
ELK3_A	0.00344540292180846
ELK4_A	0.00273987816964278
ENO1_A	0.0014222216017823
EPAS1_A	0.00456387996639992
ERF_A	0.00306574350035743
ESRRA_A	0.00290502672380662
ETS1_A	0.00294196265166445
ETS2_A	0.0033706497758121
ETV1_A	0.00296894539560313
ETV5_A	0.00349309570277068
ETV6_A	0.00320957012699248
FLI1_A	0.00262108022313015
FOS_A	0.0029006610037592
FOSB_A	0.00344836499758083
FOSL1_A	0.00270974891657096
FOXC1_A	0.00142741861366074
FOXC2_A	0.00366770925366349
FOXD1_A	0.00298388704011082
FOXD2_A	0.00250484968589797
FOXF1_A	0.00303675221617094
FOXF2_A	0.00317332386649307
FOXJ2_A	0.00368442919013047
FOXJ3_A	0.00269772297328226
FOXK1_A	0.00230831239431235
FOXK2_A	0.00410000502668516
FOXM1_A	0.00275870611820622
FOXN3_A	0.00327476835993758
FOXO3_A	0.00342001099981135
FOXO4_A	0.00234800596531609
FOXP1_A	0.00177796079911926
FOXP2_A	0.00191968711419658
FUBP1_A	0.00323039005725918
GABPA_A	0.00383971171578449
GATA2_A	0.00277578146473083
GATA6_A	0.00385677368975753
GLI2_A	0.00328308914035021
GLI3_A	0.00339153027480963
GLIS1_A	0.00256734955569777
GLIS2_A	0.00245562810494565
GMEB1_A	0.00280951921066721
GMEB2_A	0.00207413663870138
HBP1_A	0.0024449858061655
HDX_A	0.00315465327045425
HES1_A	0.00301390347091515
HIC1_A	0.00307490245490877
HIC2_A	0.00251286736148644
HIF1A_A	0.00230901952637379
HINFP_A	0.00341749536152495
HIVEP1_A	0.00366058821889991
HIVEP2_A	0.00268940877970179
HLTF_A	0.00266385943135586
HLX_A	0.00203129941381924
HMBOX1_A	0.00373904000993942
HMG20B_A	0.0023665327742685
HMGA1_A	0.00288847173868642
HMGA2_A	0.00326670324910653
HOMEZ_A	0.00333887681193967
HOXA1_A	0.00340517250035643
HOXA3_A	0.00255602866756681
HOXA5_A	0.00240839865807214
HOXB2_A	0.00428475301895633
HOXB3_A	0.00343482973499248
HOXB5_A	0.00254831872506723
HOXB6_A	0.00400590777360155
HOXB7_A	0.00285185900647693
HOXC8_A	0.00177401895311311
HSF1_A	0.00327437962461945
HSF2_A	0.00315905617893627
ID2_A	0.00332141960756208
ID4_A	0.00313032413262545
IRF1_A	0.00289551197869109
IRF2_A	0.00260168214368421
IRF3_A	0.00249171569096388
IRF7_A	0.00357180332924997
ISL2_A	0.00247006377269228
